horodatage,utilisateur,source_ip,systeme,type_evenement,resultat,type_alerte,criticite
2026-03-16 14:45:59,a.bernard,10.20.11.44,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-16 14:50:40,svc_batch,10.20.5.103,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-16 16:25:37,j.morel,10.20.3.82,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-16 17:35:01,e.blanc,10.20.1.38,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-16 18:27:20,s.leroy,10.20.9.245,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-16 18:50:24,n.faure,10.20.1.26,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-16 18:52:48,j.morel,10.20.4.12,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-16 19:26:54,l.henry,10.20.2.102,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-16 19:28:18,c.dubois,10.20.7.214,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-16 23:09:39,svc_batch,10.20.7.60,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 01:16:36,j.morel,10.20.3.165,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 07:49:05,e.blanc,10.20.10.102,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 09:21:02,prestataire_ext,10.20.5.210,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 09:30:15,t.robin,10.20.2.239,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 10:27:49,c.dubois,10.20.9.202,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 12:45:42,s.leroy,10.20.3.246,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 12:55:52,a.bernard,10.20.4.213,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 13:15:06,l.henry,10.20.10.182,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 13:39:16,p.garcia,10.20.12.220,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 14:04:13,n.faure,10.20.1.118,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 14:45:04,t.robin,10.20.4.197,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 14:54:39,j.morel,10.20.0.136,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 16:51:02,n.faure,10.20.3.220,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 17:19:59,j.morel,10.20.5.26,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 17:55:31,f.petit,10.20.9.246,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 18:42:12,n.faure,10.20.1.55,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 19:24:35,e.blanc,10.20.12.38,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-17 23:33:42,n.faure,10.20.7.162,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-18 07:10:26,p.garcia,10.20.5.167,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-18 08:07:11,p.garcia,10.20.11.51,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-18 08:38:24,c.dubois,10.20.4.241,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-18 09:16:14,svc_batch,10.20.0.80,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-18 10:20:09,e.blanc,10.20.10.157,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-18 11:23:51,a.bernard,10.20.2.120,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-18 16:00:23,m.roux,10.20.3.49,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-18 16:11:58,svc_batch,10.20.1.49,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-18 17:58:47,prestataire_ext,10.20.6.40,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-18 18:30:22,s.leroy,10.20.2.179,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-18 18:39:31,admin.sys,10.20.10.212,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-18 23:14:56,svc_batch,10.20.0.4,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 04:05:03,m.roux,10.20.6.158,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 07:04:08,c.dubois,10.20.3.221,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 07:05:28,p.garcia,10.20.12.52,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 10:04:22,f.petit,10.20.3.195,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 10:09:58,e.blanc,10.20.10.16,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 10:39:37,prestataire_ext,10.20.5.185,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 10:57:26,t.robin,10.20.12.37,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 11:04:56,c.dubois,10.20.9.82,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 12:59:06,m.roux,10.20.12.119,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 13:03:49,c.dubois,10.20.3.13,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 13:31:22,m.roux,10.20.0.181,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 13:56:25,prestataire_ext,10.20.10.137,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 17:30:45,t.robin,10.20.11.36,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 18:09:41,a.bernard,10.20.8.67,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 18:23:16,s.leroy,10.20.2.97,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 18:48:20,l.henry,10.20.3.194,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 18:50:48,e.blanc,10.20.9.224,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 18:56:32,s.leroy,10.20.9.59,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-19 19:37:47,p.garcia,10.20.2.175,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 07:18:07,l.henry,10.20.4.99,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 07:28:18,m.roux,10.20.10.106,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 07:46:01,n.faure,10.20.7.224,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 07:52:12,prestataire_ext,10.20.9.227,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 09:25:52,n.faure,10.20.12.93,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 09:26:23,admin.sys,10.20.1.39,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 10:04:45,prestataire_ext,10.20.5.168,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 10:32:35,n.faure,10.20.2.251,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 12:36:41,l.henry,10.20.7.8,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 12:57:41,f.petit,10.20.4.80,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 13:50:02,p.garcia,10.20.11.94,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 15:56:26,prestataire_ext,10.20.10.91,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 16:40:38,j.morel,10.20.6.241,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 17:05:44,m.roux,10.20.5.150,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 17:52:23,p.garcia,10.20.4.210,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-20 19:41:38,t.robin,10.20.6.165,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 04:28:14,prestataire_ext,10.20.12.14,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 07:33:56,j.morel,10.20.2.75,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 07:38:39,f.petit,10.20.4.11,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 07:40:48,l.henry,10.20.1.173,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 09:20:33,n.faure,10.20.0.90,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 10:40:04,admin.sys,10.20.5.109,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 11:27:36,svc_batch,10.20.0.250,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 11:41:28,a.bernard,10.20.10.36,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 12:40:37,m.roux,10.20.1.34,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 12:56:50,n.faure,10.20.0.75,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 13:39:15,admin.sys,10.20.2.62,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 14:00:12,t.robin,10.20.12.60,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 14:42:39,a.bernard,10.20.10.169,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 15:03:48,t.robin,10.20.9.248,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 15:08:15,f.petit,10.20.12.18,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 15:16:10,c.dubois,10.20.2.162,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 15:41:40,m.roux,10.20.2.95,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 16:41:28,svc_batch,10.20.12.51,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 17:21:03,p.garcia,10.20.8.46,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 17:52:16,l.henry,10.20.10.171,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 18:27:38,prestataire_ext,10.20.4.111,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 19:10:13,p.garcia,10.20.7.156,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 19:11:57,p.garcia,10.20.1.238,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-21 19:28:31,prestataire_ext,10.20.8.85,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 02:23:43,c.dubois,10.20.3.187,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 02:26:20,f.petit,10.20.12.54,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 04:36:42,prestataire_ext,10.20.0.248,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 06:23:03,m.roux,10.20.7.186,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 09:08:59,j.morel,10.20.8.8,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 09:50:33,f.petit,10.20.1.57,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 10:14:42,s.leroy,10.20.7.92,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 10:34:17,e.blanc,10.20.2.132,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 13:48:16,f.petit,10.20.0.172,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 14:23:18,j.morel,10.20.2.192,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 14:32:39,m.roux,10.20.6.186,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 14:37:26,n.faure,10.20.2.122,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 15:20:56,t.robin,10.20.6.192,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 15:47:39,p.garcia,10.20.0.90,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 16:09:06,admin.sys,10.20.8.178,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 16:15:48,e.blanc,10.20.6.103,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 16:36:16,svc_batch,10.20.2.178,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 17:01:51,f.petit,10.20.2.76,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 17:51:07,e.blanc,10.20.3.214,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 18:11:22,p.garcia,10.20.2.134,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 19:16:32,t.robin,10.20.2.38,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-22 19:49:17,a.bernard,10.20.0.168,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 06:43:16,a.bernard,10.20.3.208,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 07:21:29,s.leroy,10.20.4.127,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 07:23:47,e.blanc,10.20.8.232,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 07:49:18,p.garcia,10.20.12.123,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 10:04:09,m.roux,10.20.7.205,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 10:22:30,p.garcia,10.20.2.38,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 10:36:34,m.roux,10.20.7.211,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 11:02:12,svc_batch,10.20.5.224,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 11:26:29,a.bernard,10.20.3.178,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 11:53:03,j.morel,10.20.4.71,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 11:57:45,svc_batch,10.20.8.241,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 12:53:02,e.blanc,10.20.5.24,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 14:32:00,m.roux,10.20.8.5,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 16:18:41,p.garcia,10.20.5.86,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 17:18:16,t.robin,10.20.8.157,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 17:52:11,n.faure,10.20.2.167,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-23 19:33:51,l.henry,10.20.6.244,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 00:43:20,j.morel,10.20.4.160,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 08:11:35,e.blanc,10.20.6.195,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 09:09:53,prestataire_ext,10.20.10.116,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 11:08:37,n.faure,10.20.7.35,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 11:51:14,c.dubois,10.20.9.164,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 12:16:24,a.bernard,10.20.11.95,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 12:42:14,n.faure,10.20.3.122,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 12:43:16,l.henry,10.20.0.71,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 13:29:24,a.bernard,10.20.10.117,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 14:26:59,t.robin,10.20.0.75,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 14:40:43,m.roux,10.20.0.154,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 14:48:02,e.blanc,10.20.3.236,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 16:34:06,l.henry,10.20.7.80,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 17:45:12,l.henry,10.20.3.166,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 18:42:07,prestataire_ext,10.20.12.183,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 19:28:59,m.roux,10.20.10.150,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 19:30:09,l.henry,10.20.3.159,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 19:46:08,n.faure,10.20.10.182,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-24 22:32:54,j.morel,10.20.6.77,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-25 07:51:38,n.faure,10.20.5.200,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-25 10:49:13,m.roux,10.20.4.62,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-25 11:09:18,e.blanc,10.20.12.103,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-25 11:54:31,m.roux,10.20.5.235,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-25 12:16:44,f.petit,10.20.1.228,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-25 14:34:04,a.bernard,10.20.4.113,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-25 14:37:47,admin.sys,10.20.11.85,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-25 17:17:58,e.blanc,10.20.6.11,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 00:26:29,admin.sys,10.20.2.210,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 02:54:59,n.faure,10.20.11.180,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 07:11:08,n.faure,10.20.9.80,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 07:40:20,c.dubois,10.20.10.200,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 08:23:58,t.robin,10.20.6.169,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 09:05:31,l.henry,10.20.2.98,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 09:31:20,prestataire_ext,10.20.4.204,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 09:37:33,e.blanc,10.20.4.110,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 10:09:18,j.morel,10.20.5.36,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 11:53:53,c.dubois,10.20.6.212,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 11:56:09,e.blanc,10.20.10.143,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 12:18:14,a.bernard,10.20.12.70,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 12:30:04,s.leroy,10.20.5.118,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 12:48:29,t.robin,10.20.2.150,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 13:03:40,n.faure,10.20.0.224,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 15:44:48,m.roux,10.20.8.247,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 18:31:20,c.dubois,10.20.0.177,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 19:13:21,svc_batch,10.20.7.27,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-26 19:50:26,s.leroy,10.20.11.136,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-27 02:01:53,f.petit,10.20.12.162,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-27 08:21:57,t.robin,10.20.5.5,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-27 09:07:12,f.petit,10.20.11.69,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-27 10:35:35,p.garcia,10.20.4.119,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-27 11:16:46,t.robin,10.20.0.83,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-27 11:31:09,p.garcia,10.20.8.98,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-27 12:19:32,n.faure,10.20.1.145,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-27 16:54:26,f.petit,10.20.0.110,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-27 17:01:56,prestataire_ext,10.20.12.34,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-27 17:03:31,c.dubois,10.20.6.138,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-27 18:32:22,svc_batch,10.20.12.159,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-27 18:55:20,e.blanc,10.20.8.157,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-27 19:35:12,m.roux,10.20.8.152,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-28 08:02:14,n.faure,10.20.7.61,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-28 09:29:34,f.petit,10.20.8.226,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-28 12:08:19,p.garcia,10.20.0.6,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-28 12:59:05,t.robin,10.20.11.196,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-28 15:15:28,c.dubois,10.20.11.177,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-28 15:42:23,j.morel,10.20.3.79,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-28 16:57:20,n.faure,10.20.1.92,vpn,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-28 17:40:24,admin.sys,10.20.1.13,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-28 18:21:24,a.bernard,10.20.3.127,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-28 18:24:49,s.leroy,10.20.12.54,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-29 08:47:16,prestataire_ext,10.20.0.179,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-29 10:52:02,s.leroy,10.20.11.140,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-29 11:21:58,l.henry,10.20.2.51,scada,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-29 11:40:28,a.bernard,10.20.2.122,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-29 12:15:24,m.roux,10.20.3.78,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-29 12:51:27,n.faure,10.20.0.170,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-29 13:49:26,s.leroy,10.20.8.191,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-29 15:30:47,a.bernard,10.20.1.81,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-29 15:47:02,s.leroy,10.20.0.3,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-29 16:44:33,p.garcia,10.20.2.182,serveur_bi,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-29 17:04:44,e.blanc,10.20.12.230,plateforme_data,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-29 19:37:58,n.faure,10.20.4.26,portail_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-30 10:40:13,l.henry,10.20.0.218,active_directory,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-30 13:35:02,a.bernard,10.20.7.154,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-30 13:44:37,admin.sys,10.20.11.160,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
2026-03-30 14:18:05,prestataire_ext,10.20.8.90,api_espace_client,export_donnees,succes,EXPORT_DONNEES,Haute
