id_pdl,date,consommation_kwh,zone
PDL-000001,2025-04-27,10.93,Coteaux-Ouest
PDL-000001,2025-04-28,9.93,Coteaux-Ouest
PDL-000001,2025-04-29,,Coteaux-Ouest
PDL-000001,2025-04-30,7.12,Coteaux-Ouest
PDL-000001,2025-05-01,10.8,Coteaux-Ouest
PDL-000001,2025-05-02,11.12,Coteaux-Ouest
PDL-000001,2025-05-03,8.6,Coteaux-Ouest
PDL-000001,2025-05-04,8.14,Coteaux-Ouest
PDL-000001,2025-05-05,7.14,Coteaux-Ouest
PDL-000001,2025-05-06,8.99,Coteaux-Ouest
PDL-000001,2025-05-07,7.51,Coteaux-Ouest
PDL-000001,2025-05-08,7.48,Coteaux-Ouest
PDL-000001,2025-05-09,9.23,Coteaux-Ouest
PDL-000001,2025-05-10,7.88,Coteaux-Ouest
PDL-000001,2025-05-11,11.46,Coteaux-Ouest
PDL-000001,2025-05-12,7.86,Coteaux-Ouest
PDL-000001,2025-05-13,11.23,Coteaux-Ouest
PDL-000001,2025-05-14,7.83,Coteaux-Ouest
PDL-000001,2025-05-15,8.18,Coteaux-Ouest
PDL-000001,2025-05-16,7.95,Coteaux-Ouest
PDL-000001,2025-05-17,6.81,Coteaux-Ouest
PDL-000001,2025-05-18,11.05,Coteaux-Ouest
PDL-000001,2025-05-19,7.24,Coteaux-Ouest
PDL-000001,2025-05-20,9.74,Coteaux-Ouest
PDL-000001,2025-05-21,10.98,Coteaux-Ouest
PDL-000001,2025-05-22,10.12,Coteaux-Ouest
PDL-000001,2025-05-23,6.97,Coteaux-Ouest
PDL-000001,2025-05-24,8.13,Coteaux-Ouest
PDL-000001,2025-05-25,7.44,Coteaux-Ouest
PDL-000001,2025-05-26,6.44,Coteaux-Ouest
PDL-000001,2025-05-27,7.45,Coteaux-Ouest
PDL-000001,2025-05-28,7.48,Coteaux-Ouest
PDL-000001,2025-05-29,7.24,Coteaux-Ouest
PDL-000001,2025-05-30,7.35,Coteaux-Ouest
PDL-000001,2025-05-31,8.54,Coteaux-Ouest
PDL-000001,2025-06-01,9.59,Coteaux-Ouest
PDL-000001,2025-06-02,8.32,Coteaux-Ouest
PDL-000001,2025-06-03,6.84,Coteaux-Ouest
PDL-000001,2025-06-04,8.29,Coteaux-Ouest
PDL-000001,2025-06-05,7.51,Coteaux-Ouest
PDL-000001,2025-06-06,8.02,Coteaux-Ouest
PDL-000001,2025-06-07,8.06,Coteaux-Ouest
PDL-000001,2025-06-08,9.45,Coteaux-Ouest
PDL-000001,2025-06-09,7.22,Coteaux-Ouest
PDL-000001,2025-06-10,7.87,Coteaux-Ouest
PDL-000001,2025-06-11,7.72,Coteaux-Ouest
PDL-000001,2025-06-12,10.17,Coteaux-Ouest
PDL-000001,2025-06-13,8.09,Coteaux-Ouest
PDL-000001,2025-06-14,8.46,Coteaux-Ouest
PDL-000001,2025-06-15,8.4,Coteaux-Ouest
PDL-000001,2025-06-16,7.46,Coteaux-Ouest
PDL-000001,2025-06-17,8.1,Coteaux-Ouest
PDL-000001,2025-06-18,7.46,Coteaux-Ouest
PDL-000001,2025-06-19,7.33,Coteaux-Ouest
PDL-000001,2025-06-20,7.76,Coteaux-Ouest
PDL-000001,2025-06-21,7.89,Coteaux-Ouest
PDL-000001,2025-06-22,7.75,Coteaux-Ouest
PDL-000001,2025-06-23,7.52,Coteaux-Ouest
PDL-000001,2025-06-24,7.22,Coteaux-Ouest
PDL-000001,2025-06-25,6.96,Coteaux-Ouest
PDL-000001,2025-06-26,7.58,Coteaux-Ouest
PDL-000001,2025-06-27,7.34,Coteaux-Ouest
PDL-000001,2025-06-28,7.98,Coteaux-Ouest
PDL-000001,2025-06-29,7.74,Coteaux-Ouest
PDL-000001,2025-06-30,8.86,Coteaux-Ouest
PDL-000001,2025-07-01,7.25,Coteaux-Ouest
PDL-000001,2025-07-02,7.08,Coteaux-Ouest
PDL-000001,2025-07-03,7.88,Coteaux-Ouest
PDL-000001,2025-07-04,7.7,Coteaux-Ouest
PDL-000001,2025-07-05,8.23,Coteaux-Ouest
PDL-000001,2025-07-06,8,Coteaux-Ouest
PDL-000001,2025-07-07,6.89,Coteaux-Ouest
PDL-000001,2025-07-08,7.42,Coteaux-Ouest
PDL-000001,2025-07-09,6.84,Coteaux-Ouest
PDL-000001,2025-07-10,6.42,Coteaux-Ouest
PDL-000001,2025-07-11,7.3,Coteaux-Ouest
PDL-000001,2025-07-12,8.45,Coteaux-Ouest
PDL-000001,2025-07-13,7.84,Coteaux-Ouest
PDL-000001,2025-07-14,7.45,Coteaux-Ouest
PDL-000001,2025-07-15,7.73,Coteaux-Ouest
PDL-000001,2025-07-16,7.61,Coteaux-Ouest
PDL-000001,2025-07-17,7.42,Coteaux-Ouest
PDL-000001,2025-07-18,8.15,Coteaux-Ouest
PDL-000001,2025-07-19,8.48,Coteaux-Ouest
PDL-000001,2025-07-20,7.47,Coteaux-Ouest
PDL-000001,2025-07-21,8.03,Coteaux-Ouest
PDL-000001,2025-07-22,7.52,Coteaux-Ouest
PDL-000001,2025-07-23,7.75,Coteaux-Ouest
PDL-000001,2025-07-24,7.1,Coteaux-Ouest
PDL-000001,2025-07-25,7.11,Coteaux-Ouest
PDL-000001,2025-07-26,8.38,Coteaux-Ouest
PDL-000001,2025-07-27,8.9,Coteaux-Ouest
PDL-000001,2025-07-28,7.27,Coteaux-Ouest
PDL-000001,2025-07-29,8.15,Coteaux-Ouest
PDL-000001,2025-07-30,6.63,Coteaux-Ouest
PDL-000001,2025-07-31,6.97,Coteaux-Ouest
PDL-000001,2025-08-01,7.6,Coteaux-Ouest
PDL-000001,2025-08-02,8.81,Coteaux-Ouest
PDL-000001,2025-08-03,7.71,Coteaux-Ouest
PDL-000001,2025-08-04,7.7,Coteaux-Ouest
PDL-000001,2025-08-05,7.91,Coteaux-Ouest
PDL-000001,2025-08-06,7.66,Coteaux-Ouest
PDL-000001,2025-08-07,8.12,Coteaux-Ouest
PDL-000001,2025-08-08,7.52,Coteaux-Ouest
PDL-000001,2025-08-09,7.51,Coteaux-Ouest
PDL-000001,2025-08-10,7.52,Coteaux-Ouest
PDL-000001,2025-08-11,7.62,Coteaux-Ouest
PDL-000001,2025-08-12,7.24,Coteaux-Ouest
PDL-000001,2025-08-13,7.2,Coteaux-Ouest
PDL-000001,2025-08-14,7.33,Coteaux-Ouest
PDL-000001,2025-08-15,7.88,Coteaux-Ouest
PDL-000001,2025-08-16,7.91,Coteaux-Ouest
PDL-000001,2025-08-17,8.48,Coteaux-Ouest
PDL-000001,2025-08-18,6.99,Coteaux-Ouest
PDL-000001,2025-08-19,7.39,Coteaux-Ouest
PDL-000001,2025-08-20,7.89,Coteaux-Ouest
PDL-000001,2025-08-21,7.3,Coteaux-Ouest
PDL-000001,2025-08-22,7.41,Coteaux-Ouest
PDL-000001,2025-08-23,8.71,Coteaux-Ouest
PDL-000001,2025-08-24,7.43,Coteaux-Ouest
PDL-000001,2025-08-25,7.73,Coteaux-Ouest
PDL-000001,2025-08-26,7.73,Coteaux-Ouest
PDL-000001,2025-08-27,7.11,Coteaux-Ouest
PDL-000001,2025-08-28,10.4,Coteaux-Ouest
PDL-000001,2025-08-29,8.35,Coteaux-Ouest
PDL-000001,2025-08-30,8.84,Coteaux-Ouest
PDL-000001,2025-08-31,8.16,Coteaux-Ouest
PDL-000001,2025-09-01,9.26,Coteaux-Ouest
PDL-000001,2025-09-02,7.94,Coteaux-Ouest
PDL-000001,2025-09-03,8.21,Coteaux-Ouest
PDL-000001,2025-09-04,6.95,Coteaux-Ouest
PDL-000001,2025-09-05,7.79,Coteaux-Ouest
PDL-000001,2025-09-06,10.23,Coteaux-Ouest
PDL-000001,2025-09-07,7.98,Coteaux-Ouest
PDL-000001,2025-09-08,10.32,Coteaux-Ouest
PDL-000001,2025-09-09,6.46,Coteaux-Ouest
PDL-000001,2025-09-10,7.05,Coteaux-Ouest
PDL-000001,2025-09-11,7.9,Coteaux-Ouest
PDL-000001,2025-09-12,10.05,Coteaux-Ouest
PDL-000001,2025-09-13,7.17,Coteaux-Ouest
PDL-000001,2025-09-14,7.84,Coteaux-Ouest
PDL-000001,2025-09-15,8.47,Coteaux-Ouest
PDL-000001,2025-09-16,8.16,Coteaux-Ouest
PDL-000001,2025-09-17,8.55,Coteaux-Ouest
PDL-000001,2025-09-18,8.23,Coteaux-Ouest
PDL-000001,2025-09-19,6.97,Coteaux-Ouest
PDL-000001,2025-09-20,11.03,Coteaux-Ouest
PDL-000001,2025-09-21,8.2,Coteaux-Ouest
PDL-000001,2025-09-22,7.32,Coteaux-Ouest
PDL-000001,2025-09-23,7.28,Coteaux-Ouest
PDL-000001,2025-09-24,8.6,Coteaux-Ouest
PDL-000001,2025-09-25,8.18,Coteaux-Ouest
PDL-000001,2025-09-26,8.91,Coteaux-Ouest
PDL-000001,2025-09-27,9.71,Coteaux-Ouest
PDL-000001,2025-09-28,8.73,Coteaux-Ouest
PDL-000001,2025-09-29,11.44,Coteaux-Ouest
PDL-000001,2025-09-30,7.02,Coteaux-Ouest
PDL-000001,2025-10-01,9.78,Coteaux-Ouest
PDL-000001,2025-10-02,9.46,Coteaux-Ouest
PDL-000001,2025-10-03,13.34,Coteaux-Ouest
PDL-000001,2025-10-04,11.25,Coteaux-Ouest
PDL-000001,2025-10-05,8.13,Coteaux-Ouest
PDL-000001,2025-10-06,11.8,Coteaux-Ouest
PDL-000001,2025-10-07,10.83,Coteaux-Ouest
PDL-000001,2025-10-08,8.92,Coteaux-Ouest
PDL-000001,2025-10-09,9.13,Coteaux-Ouest
PDL-000001,2025-10-10,9.19,Coteaux-Ouest
PDL-000001,2025-10-11,,Coteaux-Ouest
PDL-000001,2025-10-12,11.8,Coteaux-Ouest
PDL-000001,2025-10-13,13.09,Coteaux-Ouest
PDL-000001,2025-10-14,10.24,Coteaux-Ouest
PDL-000001,2025-10-15,12.31,Coteaux-Ouest
PDL-000001,2025-10-16,10.35,Coteaux-Ouest
PDL-000001,2025-10-17,9.04,Coteaux-Ouest
PDL-000001,2025-10-18,10.79,Coteaux-Ouest
PDL-000001,2025-10-19,,Coteaux-Ouest
PDL-000001,2025-10-20,8.93,Coteaux-Ouest
PDL-000001,2025-10-21,11.29,Coteaux-Ouest
PDL-000001,2025-10-22,7.96,Coteaux-Ouest
PDL-000001,2025-10-23,11.21,Coteaux-Ouest
PDL-000001,2025-10-24,8.64,Coteaux-Ouest
PDL-000001,2025-10-25,8.66,Coteaux-Ouest
PDL-000001,2025-10-26,12.7,Coteaux-Ouest
PDL-000001,2025-10-27,11.67,Coteaux-Ouest
PDL-000001,2025-10-28,11.49,Coteaux-Ouest
PDL-000001,2025-10-29,11.51,Coteaux-Ouest
PDL-000001,2025-10-30,11.31,Coteaux-Ouest
PDL-000001,2025-10-31,11.17,Coteaux-Ouest
PDL-000001,2025-11-01,12.34,Coteaux-Ouest
PDL-000001,2025-11-02,13.27,Coteaux-Ouest
PDL-000001,2025-11-03,13.09,Coteaux-Ouest
PDL-000001,2025-11-04,9.98,Coteaux-Ouest
PDL-000001,2025-11-05,11.94,Coteaux-Ouest
PDL-000001,2025-11-06,15.76,Coteaux-Ouest
PDL-000001,2025-11-07,11.08,Coteaux-Ouest
PDL-000001,2025-11-07,11.08,Coteaux-Ouest
PDL-000001,2025-11-08,13.48,Coteaux-Ouest
PDL-000001,2025-11-09,13.46,Coteaux-Ouest
PDL-000001,2025-11-10,14.41,Coteaux-Ouest
PDL-000001,2025-11-11,14.44,Coteaux-Ouest
PDL-000001,2025-11-12,12.98,Coteaux-Ouest
PDL-000001,2025-11-13,14.03,Coteaux-Ouest
PDL-000001,2025-11-14,15.05,Coteaux-Ouest
PDL-000001,2025-11-15,13.58,Coteaux-Ouest
PDL-000001,2025-11-16,15,Coteaux-Ouest
PDL-000001,2025-11-17,14.94,Coteaux-Ouest
PDL-000001,2025-11-18,10.99,Coteaux-Ouest
PDL-000001,2025-11-19,13.81,Coteaux-Ouest
PDL-000001,2025-11-20,14.43,Coteaux-Ouest
PDL-000001,2025-11-21,16.06,Coteaux-Ouest
PDL-000001,2025-11-22,17.35,Coteaux-Ouest
PDL-000001,2025-11-23,12.32,Coteaux-Ouest
PDL-000001,2025-11-24,11.52,Coteaux-Ouest
PDL-000001,2025-11-25,13.16,Coteaux-Ouest
PDL-000001,2025-11-26,13.04,Coteaux-Ouest
PDL-000001,2025-11-27,13.84,Coteaux-Ouest
PDL-000001,2025-11-28,11.05,Coteaux-Ouest
PDL-000001,2025-11-29,13.85,Coteaux-Ouest
PDL-000001,2025-11-30,15.47,Coteaux-Ouest
PDL-000001,2025-12-01,12.43,Coteaux-Ouest
PDL-000001,2025-12-02,13.61,Coteaux-Ouest
PDL-000001,2025-12-03,13.13,Coteaux-Ouest
PDL-000001,2025-12-04,15.04,Coteaux-Ouest
PDL-000001,2025-12-05,16.25,Coteaux-Ouest
PDL-000001,2025-12-06,15.37,Coteaux-Ouest
PDL-000001,2025-12-07,15.46,Coteaux-Ouest
PDL-000001,2025-12-08,15.41,Coteaux-Ouest
PDL-000001,2025-12-09,12.02,Coteaux-Ouest
PDL-000001,2025-12-10,15.15,Coteaux-Ouest
PDL-000001,2025-12-11,15.94,Coteaux-Ouest
PDL-000001,2025-12-12,15.65,Coteaux-Ouest
PDL-000001,2025-12-13,16.87,Coteaux-Ouest
PDL-000001,2025-12-14,16.06,Coteaux-Ouest
PDL-000001,2025-12-15,13.36,Coteaux-Ouest
PDL-000001,2025-12-16,13.6,Coteaux-Ouest
PDL-000001,2025-12-17,16.68,Coteaux-Ouest
PDL-000001,2025-12-18,13.43,Coteaux-Ouest
PDL-000001,2025-12-19,16.03,Coteaux-Ouest
PDL-000001,2025-12-20,19.66,Coteaux-Ouest
PDL-000001,2025-12-21,16.97,Coteaux-Ouest
PDL-000001,2025-12-22,15.61,Coteaux-Ouest
PDL-000001,2025-12-23,16.85,Coteaux-Ouest
PDL-000001,2025-12-24,13.82,Coteaux-Ouest
PDL-000001,2025-12-25,14.13,Coteaux-Ouest
PDL-000001,2025-12-26,14.74,Coteaux-Ouest
PDL-000001,2025-12-27,15.95,Coteaux-Ouest
PDL-000001,2025-12-28,15.72,Coteaux-Ouest
PDL-000001,2025-12-29,17.22,Coteaux-Ouest
PDL-000001,2025-12-30,14.19,Coteaux-Ouest
PDL-000001,2025-12-31,15.46,Coteaux-Ouest
PDL-000002,2024-01-01,14.16,Plateau-Est
PDL-000002,2024-01-02,14.86,Plateau-Est
PDL-000002,2024-01-03,16.4,Plateau-Est
PDL-000002,2024-01-04,18.32,Plateau-Est
PDL-000002,2024-01-05,17.49,Plateau-Est
PDL-000002,2024-01-06,17.1,Plateau-Est
PDL-000002,2024-01-07,14.1,Plateau-Est
PDL-000002,2024-01-08,14.01,Plateau-Est
PDL-000002,2024-01-09,18.31,Plateau-Est
PDL-000002,2024-01-10,14.3,Plateau-Est
PDL-000002,2024-01-11,14.56,Plateau-Est
PDL-000002,2024-01-12,14.85,Plateau-Est
PDL-000002,2024-01-13,18.12,Plateau-Est
PDL-000002,2024-01-14,18.29,Plateau-Est
PDL-000002,2024-01-15,16.88,Plateau-Est
PDL-000002,2024-01-16,18.21,Plateau-Est
PDL-000002,2024-01-17,14.43,Plateau-Est
PDL-000002,2024-01-18,13.74,Plateau-Est
PDL-000002,2024-01-19,14.93,Plateau-Est
PDL-000002,2024-01-20,16.95,Plateau-Est
PDL-000002,2024-01-21,16.89,Plateau-Est
PDL-000002,2024-01-22,14.54,Plateau-Est
PDL-000002,2024-01-23,16.66,Plateau-Est
PDL-000002,2024-01-24,14.65,Plateau-Est
PDL-000002,2024-01-25,14.55,Plateau-Est
PDL-000002,2024-01-26,18.11,Plateau-Est
PDL-000002,2024-01-27,19.46,Plateau-Est
PDL-000002,2024-01-28,19.43,Plateau-Est
PDL-000002,2024-01-29,15.41,Plateau-Est
PDL-000002,2024-01-30,16.13,Plateau-Est
PDL-000002,2024-01-31,17.4,Plateau-Est
PDL-000002,2024-02-01,15.89,Plateau-Est
PDL-000002,2024-02-02,18.2,Plateau-Est
PDL-000002,2024-02-03,16.05,Plateau-Est
PDL-000002,2024-02-04,15.37,Plateau-Est
PDL-000002,2024-02-05,17.52,Plateau-Est
PDL-000002,2024-02-06,17.21,Plateau-Est
PDL-000002,2024-02-07,15.73,Plateau-Est
PDL-000002,2024-02-08,16.61,Plateau-Est
PDL-000002,2024-02-09,17.26,Plateau-Est
PDL-000002,2024-02-10,14.6,Plateau-Est
PDL-000002,2024-02-11,16.14,Plateau-Est
PDL-000002,2024-02-12,15.07,Plateau-Est
PDL-000002,2024-02-13,18.11,Plateau-Est
PDL-000002,2024-02-14,12.34,Plateau-Est
PDL-000002,2024-02-15,16.71,Plateau-Est
PDL-000002,2024-02-16,11.79,Plateau-Est
PDL-000002,2024-02-17,14.99,Plateau-Est
PDL-000002,2024-02-18,16.46,Plateau-Est
PDL-000002,2024-02-19,14.06,Plateau-Est
PDL-000002,2024-02-20,13.37,Plateau-Est
PDL-000002,2024-02-21,17.08,Plateau-Est
PDL-000002,2024-02-22,14.27,Plateau-Est
PDL-000002,2024-02-23,15.7,Plateau-Est
PDL-000002,2024-02-24,16.34,Plateau-Est
PDL-000002,2024-02-25,18.19,Plateau-Est
PDL-000002,2024-02-26,17.19,Plateau-Est
PDL-000002,2024-02-27,17.21,Plateau-Est
PDL-000002,2024-02-28,13.7,Plateau-Est
PDL-000002,2024-02-29,17.9,Plateau-Est
PDL-000002,2024-03-01,15.16,Plateau-Est
PDL-000002,2024-03-02,17.38,Plateau-Est
PDL-000002,2024-03-03,17.87,Plateau-Est
PDL-000002,2024-03-04,15.34,Plateau-Est
PDL-000002,2024-03-05,16.55,Plateau-Est
PDL-000002,2024-03-06,15.13,Plateau-Est
PDL-000002,2024-03-07,14.59,Plateau-Est
PDL-000002,2024-03-08,14.73,Plateau-Est
PDL-000002,2024-03-09,15.71,Plateau-Est
PDL-000002,2024-03-10,13.49,Plateau-Est
PDL-000002,2024-03-11,14.75,Plateau-Est
PDL-000002,2024-03-12,13.96,Plateau-Est
PDL-000002,2024-03-13,13.29,Plateau-Est
PDL-000002,2024-03-14,15.07,Plateau-Est
PDL-000002,2024-03-15,11.74,Plateau-Est
PDL-000002,2024-03-16,14.75,Plateau-Est
PDL-000002,2024-03-17,15.12,Plateau-Est
PDL-000002,2024-03-18,8.64,Plateau-Est
PDL-000002,2024-03-19,14.61,Plateau-Est
PDL-000002,2024-03-20,14.62,Plateau-Est
PDL-000002,2024-03-21,16.19,Plateau-Est
PDL-000002,2024-03-22,13.36,Plateau-Est
PDL-000002,2024-03-23,14.59,Plateau-Est
PDL-000002,2024-03-24,13.39,Plateau-Est
PDL-000002,2024-03-25,12.89,Plateau-Est
PDL-000002,2024-03-26,15.32,Plateau-Est
PDL-000002,2024-03-27,12.5,Plateau-Est
PDL-000002,2024-03-28,11.23,Plateau-Est
PDL-000002,2024-03-29,14.15,Plateau-Est
PDL-000002,2024-03-30,17.85,Plateau-Est
PDL-000002,2024-03-31,14.54,Plateau-Est
PDL-000002,2024-04-01,12.37,Plateau-Est
PDL-000002,2024-04-02,13.22,Plateau-Est
PDL-000002,2024-04-03,12.4,Plateau-Est
PDL-000002,2024-04-04,13.08,Plateau-Est
PDL-000002,2024-04-05,13.36,Plateau-Est
PDL-000002,2024-04-06,14.75,Plateau-Est
PDL-000002,2024-04-07,14.75,Plateau-Est
PDL-000002,2024-04-08,12.5,Plateau-Est
PDL-000002,2024-04-09,13.35,Plateau-Est
PDL-000002,2024-04-10,10.6,Plateau-Est
PDL-000002,2024-04-11,11.69,Plateau-Est
PDL-000002,2024-04-12,12.98,Plateau-Est
PDL-000002,2024-04-13,12.96,Plateau-Est
PDL-000002,2024-04-14,15.39,Plateau-Est
PDL-000002,2024-04-15,13.14,Plateau-Est
PDL-000002,2024-04-16,10.36,Plateau-Est
PDL-000002,2024-04-17,12.37,Plateau-Est
PDL-000002,2024-04-18,11.34,Plateau-Est
PDL-000002,2024-04-19,12.89,Plateau-Est
PDL-000002,2024-04-20,14.91,Plateau-Est
PDL-000002,2024-04-21,11.34,Plateau-Est
PDL-000002,2024-04-22,12.68,Plateau-Est
PDL-000002,2024-04-23,8.81,Plateau-Est
PDL-000002,2024-04-24,9.69,Plateau-Est
PDL-000002,2024-04-25,10.3,Plateau-Est
PDL-000002,2024-04-26,12.15,Plateau-Est
PDL-000002,2024-04-27,9.14,Plateau-Est
PDL-000002,2024-04-28,13.45,Plateau-Est
PDL-000002,2024-04-29,9.92,Plateau-Est
PDL-000002,2024-04-30,10.45,Plateau-Est
PDL-000002,2024-05-01,9.8,Plateau-Est
PDL-000002,2024-05-02,10.75,Plateau-Est
PDL-000002,2024-05-03,8.48,Plateau-Est
PDL-000002,2024-05-04,12.55,Plateau-Est
PDL-000002,2024-05-05,10.09,Plateau-Est
PDL-000002,2024-05-06,11.31,Plateau-Est
PDL-000002,2024-05-07,,Plateau-Est
PDL-000002,2024-05-08,9.36,Plateau-Est
PDL-000002,2024-05-09,10.44,Plateau-Est
PDL-000002,2024-05-10,8.39,Plateau-Est
PDL-000002,2024-05-11,13.2,Plateau-Est
PDL-000002,2024-05-12,10.12,Plateau-Est
PDL-000002,2024-05-13,10.91,Plateau-Est
PDL-000002,2024-05-14,8.5,Plateau-Est
PDL-000002,2024-05-15,10.53,Plateau-Est
PDL-000002,2024-05-16,8.24,Plateau-Est
PDL-000002,2024-05-17,9.56,Plateau-Est
PDL-000002,2024-05-18,9.55,Plateau-Est
PDL-000002,2024-05-19,10.56,Plateau-Est
PDL-000002,2024-05-20,10.77,Plateau-Est
PDL-000002,2024-05-21,9.56,Plateau-Est
PDL-000002,2024-05-22,9.17,Plateau-Est
PDL-000002,2024-05-23,12.08,Plateau-Est
PDL-000002,2024-05-24,10.49,Plateau-Est
PDL-000002,2024-05-25,10.29,Plateau-Est
PDL-000002,2024-05-26,10.57,Plateau-Est
PDL-000002,2024-05-27,8.91,Plateau-Est
PDL-000002,2024-05-28,10.1,Plateau-Est
PDL-000002,2024-05-29,10.15,Plateau-Est
PDL-000002,2024-05-30,8.83,Plateau-Est
PDL-000002,2024-05-31,10.14,Plateau-Est
PDL-000002,2024-06-01,10.69,Plateau-Est
PDL-000002,2024-06-02,8.51,Plateau-Est
PDL-000002,2024-06-03,9.69,Plateau-Est
PDL-000002,2024-06-04,9.11,Plateau-Est
PDL-000002,2024-06-05,8.58,Plateau-Est
PDL-000002,2024-06-06,9.29,Plateau-Est
PDL-000002,2024-06-07,10.24,Plateau-Est
PDL-000002,2024-06-08,9.53,Plateau-Est
PDL-000002,2024-06-09,9.25,Plateau-Est
PDL-000002,2024-06-10,8.64,Plateau-Est
PDL-000002,2024-06-11,9.09,Plateau-Est
PDL-000002,2024-06-12,8.81,Plateau-Est
PDL-000002,2024-06-13,103.4,Plateau-Est
PDL-000002,2024-06-14,10.4,Plateau-Est
PDL-000002,2024-06-15,10.27,Plateau-Est
PDL-000002,2024-06-16,10.03,Plateau-Est
PDL-000002,2024-06-17,8.87,Plateau-Est
PDL-000002,2024-06-18,8.28,Plateau-Est
PDL-000002,2024-06-19,9.45,Plateau-Est
PDL-000002,2024-06-20,9.1,Plateau-Est
PDL-000002,2024-06-21,8.56,Plateau-Est
PDL-000002,2024-06-22,10.04,Plateau-Est
PDL-000002,2024-06-23,10.51,Plateau-Est
PDL-000002,2024-06-24,9.59,Plateau-Est
PDL-000002,2024-06-25,8.29,Plateau-Est
PDL-000002,2024-06-26,9.18,Plateau-Est
PDL-000002,2024-06-27,9.28,Plateau-Est
PDL-000002,2024-06-28,7.78,Plateau-Est
PDL-000002,2024-06-29,10.3,Plateau-Est
PDL-000002,2024-06-30,9.47,Plateau-Est
PDL-000002,2024-07-01,8.66,Plateau-Est
PDL-000002,2024-07-02,8.55,Plateau-Est
PDL-000002,2024-07-03,9.97,Plateau-Est
PDL-000002,2024-07-04,7.75,Plateau-Est
PDL-000002,2024-07-05,8.04,Plateau-Est
PDL-000002,2024-07-06,9.12,Plateau-Est
PDL-000002,2024-07-07,10.04,Plateau-Est
PDL-000002,2024-07-08,9.09,Plateau-Est
PDL-000002,2024-07-09,9.32,Plateau-Est
PDL-000002,2024-07-10,9.21,Plateau-Est
PDL-000002,2024-07-11,9.42,Plateau-Est
PDL-000002,2024-07-12,8.69,Plateau-Est
PDL-000002,2024-07-13,9.26,Plateau-Est
PDL-000002,2024-07-14,10.36,Plateau-Est
PDL-000002,2024-07-15,10.31,Plateau-Est
PDL-000002,2024-07-16,8.72,Plateau-Est
PDL-000002,2024-07-17,,Plateau-Est
PDL-000002,2024-07-18,8.32,Plateau-Est
PDL-000002,2024-07-19,9.79,Plateau-Est
PDL-000002,2024-07-20,9.59,Plateau-Est
PDL-000002,2024-07-21,9.81,Plateau-Est
PDL-000002,2024-07-22,8.91,Plateau-Est
PDL-000002,2024-07-23,9.11,Plateau-Est
PDL-000002,2024-07-24,9.74,Plateau-Est
PDL-000002,2024-07-25,8.56,Plateau-Est
PDL-000002,2024-07-26,9.05,Plateau-Est
PDL-000002,2024-07-27,10.66,Plateau-Est
PDL-000002,2024-07-28,8.55,Plateau-Est
PDL-000002,2024-07-29,8.68,Plateau-Est
PDL-000002,2024-07-30,8.74,Plateau-Est
PDL-000002,2024-07-31,8.42,Plateau-Est
PDL-000002,2024-08-01,9.02,Plateau-Est
PDL-000002,2024-08-02,8.78,Plateau-Est
PDL-000002,2024-08-03,10.09,Plateau-Est
PDL-000002,2024-08-04,9.33,Plateau-Est
PDL-000002,2024-08-05,8.45,Plateau-Est
PDL-000002,2024-08-06,9.32,Plateau-Est
PDL-000002,2024-08-07,8.87,Plateau-Est
PDL-000002,2024-08-08,8.88,Plateau-Est
PDL-000002,2024-08-09,8.79,Plateau-Est
PDL-000002,2024-08-10,9.46,Plateau-Est
PDL-000002,2024-08-11,9.07,Plateau-Est
PDL-000002,2024-08-12,8.96,Plateau-Est
PDL-000002,2024-08-13,8.75,Plateau-Est
PDL-000002,2024-08-14,9.12,Plateau-Est
PDL-000002,2024-08-15,10.55,Plateau-Est
PDL-000002,2024-08-16,8.99,Plateau-Est
PDL-000002,2024-08-17,9.39,Plateau-Est
PDL-000002,2024-08-18,10.23,Plateau-Est
PDL-000002,2024-08-19,8.73,Plateau-Est
PDL-000002,2024-08-20,8.23,Plateau-Est
PDL-000002,2024-08-21,9.25,Plateau-Est
PDL-000002,2024-08-22,9.52,Plateau-Est
PDL-000002,2024-08-23,10.27,Plateau-Est
PDL-000002,2024-08-24,9.76,Plateau-Est
PDL-000002,2024-08-25,9.74,Plateau-Est
PDL-000002,2024-08-26,9.19,Plateau-Est
PDL-000002,2024-08-27,9.06,Plateau-Est
PDL-000002,2024-08-28,9.51,Plateau-Est
PDL-000002,2024-08-29,9.25,Plateau-Est
PDL-000002,2024-08-30,9.31,Plateau-Est
PDL-000002,2024-08-31,12.01,Plateau-Est
PDL-000002,2024-09-01,10.44,Plateau-Est
PDL-000002,2024-09-02,10.08,Plateau-Est
PDL-000002,2024-09-03,8.58,Plateau-Est
PDL-000002,2024-09-04,8.81,Plateau-Est
PDL-000002,2024-09-05,9.39,Plateau-Est
PDL-000002,2024-09-06,8.04,Plateau-Est
PDL-000002,2024-09-07,9.95,Plateau-Est
PDL-000002,2024-09-08,9.26,Plateau-Est
PDL-000002,2024-09-09,9.79,Plateau-Est
PDL-000002,2024-09-10,9.61,Plateau-Est
PDL-000002,2024-09-11,9.03,Plateau-Est
PDL-000002,2024-09-12,9.24,Plateau-Est
PDL-000002,2024-09-13,12.87,Plateau-Est
PDL-000002,2024-09-14,11.61,Plateau-Est
PDL-000002,2024-09-15,10.32,Plateau-Est
